"","ID","Fecha","Tweet","Favorites","Retweets"
"252","1,30168E+18","04/09/2020 0:15","gianfrancovzla yohablo roguebookkeeper quicktake bien propone trump garantizo ",0,0
"253","1,30165E+18","03/09/2020 22:50","economiagt 1 economia guatemala sigue afectada pandemia coronavirus covid19 ello expert ",0,1
"254","1,30164E+18","03/09/2020 22:13","coronavirus guatemala hoy cuantos casos registraron 3 septiembre ",0,0
"256","1,30164E+18","03/09/2020 21:55","tambien felicito direccion transparencia fiscal minfingt mantener separata riesgos fiscales ",3,0
"257","1,30162E+18","03/09/2020 20:42","guatemala1 tradicional desfile civico escolar cada 15 septiembre recorre centro historico sera ",19,0
"258","1,30162E+18","03/09/2020 20:30","actualizacion casos coronavirus 711 nuevos contagios 14 muertes realizaron 3 mil 385 pruebas ",13,1
"259","1,30161E+18","03/09/2020 19:44"," pais mantiene 9 mil 155 casos activos infectados coronavirus ",1,0
"260","1,3016E+18","03/09/2020 19:16","coronavirus in guatemala altri 14 nuovi decessi nel paese in totale sono 2804 sale 863017 morti nel mondo ",0,0
"261","1,3016E+18","03/09/2020 19:12"," pais reporto 711 casos nuevos brote coronavirus telediario",3,0
"263","1,3016E+18","03/09/2020 19:04"," intensivos hospitales atienden pacientes coronavirus estan llenos espera sigui ",15,5
"264","1,30159E+18","03/09/2020 18:49"," suman 711 casos positivos 14 personas fallecidas covid19 detalles ",0,0
"265","1,30159E+18","03/09/2020 18:40","hace cuatro meses entrevistamos director unicar joaquinbarnoya pandemia recien llegaba guat ",9,9
"267","1,30159E+18","03/09/2020 18:24","guatemala coronavirus cases at 75644 persons ",0,0
"269","1,30158E+18","03/09/2020 18:15","realrodrigopolo caso nfl 77 jugadores resultaron positivos enviar resultados ",5,2
"270","1,30157E+18","03/09/2020 17:02"," guatemala covid19 ocasionado 76 mil 358 casos positivos cuales 9 mil 155 continaoan activos ",0,0
"271","1,30156E+18","03/09/2020 16:48","coronavirus update in guatemala new cases confirmed 714 new recovered 711 new deaths 14 total cases in guatem ",0,0
"272","1,30156E+18","03/09/2020 16:40","update new cases of coronavirus covid19 covid19 spain 8959 tot 488513 france 7157 tot 338217 us ",0,0
"273","1,30156E+18","03/09/2020 16:37","guatemala sumo aoltimas 24 horas 754 casos nuevos coronavirus sarscov2 12 muertes segaon ministeri ",0,2
"274","1,30156E+18","03/09/2020 16:28","714 new cases and 14 new deaths in guatemala 1728 gmt coronavirus coronavirusupdate covid19 coronaviruspandemic",0,0
"275","1,30156E+18","03/09/2020 16:24"," presidente drgiammattei junto autoridades ministerio salud paoblica uistencia social centro go ",21,6
"276","1,30154E+18","03/09/2020 15:29","coronavirus guatemala 76358 casos eumulados carlos r paredes 3 septiembre 2020 dia 173 sigue ",0,0
"277","1,30154E+18","03/09/2020 15:22","coronavirus preparados segunda ola contagios guatemala red ",4,2
"278","1,30154E+18","03/09/2020 15:19","especialdeindependencia1 autoridades suspendido varias actividades patrias debido emergencia sanitaria ",1,1
"279","1,30154E+18","03/09/2020 15:09","segaon minsaludguate reportan 711 nuevos casos positivos covid19 14 personas fallecidas coronavirus ",0,0
"280","1,30154E+18","03/09/2020 15:09","coronavirus guatemala cerro habian pocos casos luego confirmo reapertura medio rep ",3,0
"281","1,30153E+18","03/09/2020 14:45"," actualizacion contagios coronavirus guatemala 711 casos 14 fallecidos ",0,0
"282","1,30153E+18","03/09/2020 14:35","catorce pacientes fallecieron covid19 aoltimas horas guatemala informo ministerio salud ",9,5
"284","1,30153E+18","03/09/2020 14:27","coronavirus guatemala 3 septiembre ",0,0
"285","1,30153E+18","03/09/2020 14:25","nacionales covid19 mspas anuncio jueves aoltimas 24 horas registraron 711 casos nuevos d ",1,1
"286","1,30153E+18","03/09/2020 14:24","guatemala coronavirus deaths at 2790 persons ",0,0
"287","1,30153E+18","03/09/2020 14:23","cifras totales covid19 guatemala suman 76 mil 358 total muertes 2 mil 804 ",7,1
"288","1,30152E+18","03/09/2020 14:07","guatemala coronavirus cases at 74893 persons ",0,0
"289","1,30152E+18","03/09/2020 14:01","nacionalesgt actualizacion casos coronavirus guatemala 76358 casos registrados 711 casos nuevos ",2,1
"290","1,30152E+18","03/09/2020 14:01","ministerio salud confirma 711 casos coronavirus cifra aumento 76358 guatemala red ",2,0
"293","1,30152E+18","03/09/2020 13:52","urgente referidos datos obtenidos tablero informacion situacion pandemia pais ",2,0
"294","1,30152E+18","03/09/2020 13:51","urgente reporto primer caso covid19 pais muerto 2 mil 804 personas segaon datos ",2,3
"295","1,3015E+18","03/09/2020 12:52"," estimulo gasto eeuu dijo recientemente agcastilloa incentiva gasto comercio limitado ",1,0
"296","1,30149E+18","03/09/2020 12:18","porsinolovio lomasvisto existen tres tipos pruebas confirmar contagio coronavirusgt embar ",9,3
"297","1,30149E+18","03/09/2020 11:45","dwayne johnson the rockat familia dan positivo coronavirus ",27,5
"298","1,30147E+18","03/09/2020 10:46","arcelia aguilar resident of ohogar jardin abuelitosa receives hug from her niece maria aguilar through ",0,5
"301","1,30144E+18","03/09/2020 8:35","guatemala health chief says at least half of deportees from us have coronavirus ",0,0
"302","1,3014E+18","03/09/2020 6:00","coronavirus latinoamerica jueves 03 septiembre 2020 0800h hora icanarias covid19 casos guatemala repaob ",2,2
"305","1,30137E+18","03/09/2020 4:22"," guatemala vida millones pelan verga inutil pseudopresidente titere ceif alejandr ",0,0
"307","1,30135E+18","03/09/2020 2:36"," comparacion completa realizamos graficas nota ",3,1
"308","1,30135E+18","03/09/2020 2:35","medicos igss atienden pacientes coronavirus residencia usac ",29,7
"309","1,30135E+18","03/09/2020 2:29","extorsiones homicidios persisten guatemala par coronavirus ",0,0
"313","1,30133E+18","03/09/2020 1:06","guatemala suma 754 casos coronavirus 12 muertes aoltimas 24 horas ",0,0
"315","1,30132E+18","03/09/2020 1:02","guatemala suma 754 casos coronavirus 12 muertes aoltimas 24 horas traves yahooactualidad",0,0
"317","1,30132E+18","03/09/2020 0:56","coronavirus fifa depositara semana ayuda economica fedefut banco guatemala red ",3,1
"318","1,30131E+18","03/09/2020 0:17","guatemala sumo aoltimas 24 horas 754 casos nuevos coronavirus sarscov2 12 muertes segaon informo ",0,2
"319","1,30131E+18","03/09/2020 0:07","extorsionistas tambien esperan reactivacion transporte paoblico guatemala ",0,0
"320","1,3013E+18","02/09/2020 23:23","covid19enamerica guatemala supera 75000 casos covid19 tras confirmar 754 mas 24 horas ",0,0
"321","1,3013E+18","02/09/2020 23:12","coronavirus in guatemala altri 12 nuovi decessi nel paese in totale sono 2790 sale 857910 morti nel mondo ",0,0
"322","1,30129E+18","02/09/2020 22:44","1 guatemala reportaron 751 nuevos casos 12 nuevas muertes coronavirus guatemala guatemala coronavirus",8,2
"323","1,30129E+18","02/09/2020 22:41","coronavirus update in guatemala new cases confirmed 751 new recovered 753 new deaths 12 total cases in guatem ",0,0
"324","1,30129E+18","02/09/2020 22:40","751 new cases and 12 new deaths in guatemala 2340 gmt coronavirus coronavirusupdate covid19 coronaviruspandemic",0,0
"325","1,30129E+18","02/09/2020 22:40","update new cases of coronavirus covid19 covid19 us 3185 tot 6110535 guatemala 751 tot 75644 nigeri ",0,0
"326","1,30128E+18","02/09/2020 22:13","coronavirus guatemala hoy cuantos casos registraron 2 septiembre ",0,1
"327","1,30127E+18","02/09/2020 21:41","reportenacional guatemala registran mas 74 mil casos confirmados coronavirus pais ",0,0
"328","1,30124E+18","02/09/2020 19:45"," aoltimas 24 horas ministerio salud contabiliza 754 nuevos contagios coronavirus guatemal ",0,0
"329","1,30124E+18","02/09/2020 19:36"," presidente alejandro giammattei comparte detalles inauguracion hospital santa lucia cotzumalguapa ",1,1
"330","1,30124E+18","02/09/2020 19:35","coronavirus guatemala 75644 casos eumulados carlos r paredes 2 septiembre 2020 dia 172 aexcelente dia va ",0,0
"331","1,30124E+18","02/09/2020 19:25","lea nota neymar di maria paredes positivos psg coronavirus covid19 psg neymar dimaria ",1,2
"332","1,30123E+18","02/09/2020 18:36"," pais reporto 754 casos nuevos coronavirus aoltimas horas telediario",1,0
"334","1,30123E+18","02/09/2020 18:31","guatemala coronavirus recovered at 63688 persons ",0,0
"335","1,30122E+18","02/09/2020 18:13","ministro finanzas paoblicas lvaro gonzalez ricci presenta proyecto presupuesto 2021 congre ",1,1
"336","1,30122E+18","02/09/2020 18:10","unidoscontraelcoronavirus pais registraron 754 casos nuevos covid19 segaon autoridades ",0,0
"337","1,30122E+18","02/09/2020 17:50","actualizacion casos coronavirus 754 nuevos contagios 12 muertes realizaron 3 mil 548 pruebas ",14,3
"338","1,3012E+18","02/09/2020 16:56"," gobiernos guatemala chile dieron seguimiento agenda cooperacion bilateral fin enfoca ",5,2
"339","1,30119E+18","02/09/2020 16:23","actualizacion guatemala 20200901 nuevos casos 819 fallecidos dia 18 total casos 74893 total recupera ",0,0
"340","1,30119E+18","02/09/2020 15:59"," actualizacion contagios coronavirus guatemala ",0,0
"341","1,30118E+18","02/09/2020 15:09","coronavirus pandemia pais continua aunque presentan menos casos positivos 24 horas ",1,0
"342","1,30117E+18","02/09/2020 14:45","aeropuerto internacional aurora guatemala reabrira 18 septiembre vuelos comerciales ",2,0
"343","1,30117E+18","02/09/2020 14:32","i am working in mexico city today our borders with guatemala belize and the united states will remain shut down ",4,0
"344","1,30116E+18","02/09/2020 14:21","guatemala coronavirus deaths at 2778 persons ",0,0
"346","1,30116E+18","02/09/2020 14:10"," actualizacion casos coronavirus guatemala miercoles 2 septiembre nuestrodiario ",10,2
"347","1,30116E+18","02/09/2020 14:07","guatemala supera 75 mil contagios coronavirus segaon informacion ministerio salud ",0,0
"348","1,30116E+18","02/09/2020 14:01","gracias colaboracion repartido bolsas alimentoss productos primera necesidad equipos d ",10,4
"349","1,30116E+18","02/09/2020 13:54","nacional autoridades salud reportan 754 casos nuevos 12 fallecidos aoltimas 24 horas guatemala ",0,0
"350","1,30116E+18","02/09/2020 13:49","cifras totales covid19 guatemala suman 75 mil 644 total muertes 2 mil 790 ",5,1
"351","1,30115E+18","02/09/2020 13:48","ministerio salud confirma 754 casos coronavirus cifra aumento 75644 guatemala red ",3,0
"352","1,30115E+18","02/09/2020 13:47"," pais acumula total 75 mil 644 casos infectados coronavirus telediario",3,0
"355","1,30115E+18","02/09/2020 13:32","nacionalesgt actualizacion casos coronavirus guatemala 75644 casos registrados 754 casos nuevos ",1,0
"357","1,30115E+18","02/09/2020 13:16","urgente autoridades confirmaron 12 fallecimientos mas eucoronavirus ",6,1
"358","1,30114E+18","02/09/2020 13:02","guatemala hospital san juan dios villa nueva hospital parque industria max ",56,57
"359","1,30114E+18","02/09/2020 12:44","guatemala coatepeque hijasdesanjose feyjusticia pandemia covid19 coronavirus empoderamiento ",0,0
"360","1,30111E+18","02/09/2020 10:37","guatemala coronavirus recovered at 62935 persons ",0,0
"362","1,3011E+18","02/09/2020 10:22","guatemala coronavirus cases at 74074 persons ",0,0
"363","1,3011E+18","02/09/2020 10:01","join your local radio station wavaradio today 92 for day of hope for children in haiti and guatemala the im ",3,1
"364","1,30109E+18","02/09/2020 9:32","coronavirus in guatemala altri 18 nuovi decessi nel paese in totale sono 2778 sale 851783 morti nel mondo ",0,0
"365","1,30105E+18","02/09/2020 6:53","coronavirus latinoamerica miercoles 02 septiembre 2020 0800h hora icanarias covid19 casos venezuela boliv ",6,6
"366","1,30103E+18","02/09/2020 5:22","urgente ultima hora guatemala informo 815 nuevos casos coronavirus 18 personas fallecidas ultimas ",0,0
"369","1,30101E+18","02/09/2020 3:54"," contextualizar totales desarrollo completo pandemia guatemala vea ",5,0
"371","1,30099E+18","02/09/2020 2:55","ojala segunda oleada coronavirus actualidad color rojo mas dos terceras partes munici ",0,0
"372","1,30097E+18","02/09/2020 1:50","1 guatemala reportan 819 nuevos casos 18 nuevas muertes coronavirus guatemala coronavirus covid19 guatemala",0,0
"373","1,30097E+18","02/09/2020 1:49","guatemala llego martes 2778 muertes covid19 74893 casos coronavirus tras contabilizar 18 ",2,0
"374","1,30097E+18","02/09/2020 1:47","pandemia coronavirus impide desfiles bandas actos patrios celebren forma presencial ",54,5
"375","1,30097E+18","02/09/2020 1:46"," guatemala 1 arribo martes 2778 muertes covid19 74893 casos coronavirus tras contabiliz ",0,5
"376","1,30097E+18","02/09/2020 1:38","lea nota gimnasios buscan reabrir bajo supervision coprecovid gimnasios coprecovid covid19 coronavirus ",3,2
"377","1,30097E+18","02/09/2020 1:36","autoridades mantienen restriccion desfiles antorchas demas actos conmemorativos evitar contagios coron ",8,1
"378","1,30097E+18","02/09/2020 1:25","guatemala coronavirus deaths at 2760 persons ",0,0
"380","1,30095E+18","02/09/2020 0:14"," ocupacion areas intensivas hospitales area central continaoa alta segaon director coprecov ",3,3
"382","1,30094E+18","01/09/2020 23:40","update new cases of coronavirus covid19 covid19 argentina 10504 tot 428239 us 1921 tot 6071971 gua ",0,0
"383","1,30094E+18","01/09/2020 23:38","coronavirus update in guatemala new cases confirmed 819 new recovered 867 new deaths 18 total cases in guatem ",0,0
"384","1,30093E+18","01/09/2020 23:10"," pruebas serologicas podran ser utilizadas guatemala serviran detectar casos activos cert ",3,0
"386","1,30093E+18","01/09/2020 23:07","819 new cases and 18 new deaths in guatemala 007 gmt coronavirus coronavirusupdate covid19 coronaviruspandemic",0,0
"387","1,30092E+18","01/09/2020 22:07","coronavirus guatemala hoy cuantos casos registraron 1 septiembre ",2,1
"388","1,30091E+18","01/09/2020 21:48"," guatemala coronavirus existe ",0,0
"389","1,30091E+18","01/09/2020 21:30","dicen vacunas estaran listas pense llegaria primer semestre 2021 ministra dice ",0,0
"390","1,30091E+18","01/09/2020 21:19","representantes guatemala chile dialogaron importancia adaptar procesos emergencia sanit ",1,1
"393","1,30089E+18","01/09/2020 20:09"," funcionaran gimnasios nueva normalidad ensayos llevaran cabo ",11,3
"395","1,30087E+18","01/09/2020 18:57","nacionales plena alerta roja departamento guatemala causa coronavirus doctor easturia dir ",0,0
"396","1,30087E+18","01/09/2020 18:56"," proximas semanas hara evaluacion gimnasios metropolitanos permanecen cerrados debido ",0,0
"397","1,30087E+18","01/09/2020 18:46","coronavirus guatemala 1 septiembre ",0,0
"400","1,30086E+18","01/09/2020 18:00","llama alma si algaon sintoma coronavirus telefono 1540 escribenos facebook ",0,0
"401","1,30086E+18","01/09/2020 17:59","muertos coronavirus 100000 habitantes panama 480 honduras 195 guatemala 160 salvador 113 costa rica 87",1,0
"402","1,30085E+18","01/09/2020 17:56","casos coronavirus 100000 habitantes panama 2229 costa rica 827 honduras 636 guatemala 430 salvador 402",0,0
"403","1,30085E+18","01/09/2020 17:45","guatemala cerro agosto 74 mil 893 casos coronavirus 2 mil 778 fallecidos ",0,1
"404","1,30085E+18","01/09/2020 17:31","coronavirus guatemala 74893 casos eumulados carlos r paredes 1 septiembre 2020 dia 171 vamos bien p ",0,0
"406","1,30084E+18","01/09/2020 17:07"," pais realizaron 3 mil 521 pruebas covid19 ultimas horas segaon minsaludguate ",0,0
"407","1,30084E+18","01/09/2020 17:03","entrevista anita menchao presidenta uociacion menchao tum hacia cultura paz monday september 7 ",0,0
"408","1,30083E+18","01/09/2020 16:33","aoficial s1aoi presidente alejandro giammattei confirmado aeropuerto internacional aurora aila r ",3,2
"409","1,30083E+18","01/09/2020 16:22","coronavirus aeropuerto aurora reabrira 18 septiembre ",1,0
"410","1,30083E+18","01/09/2020 16:19","coronavirusgt menos 26 gimnasios participaran ensayos determinar riesgo apertura tipo d ",4,3
"411","1,30083E+18","01/09/2020 16:00","coronavirus casos guatemala ascienden 74 mil 893 casos segaon tablero covid19 ministerio salud l ",4,1
"412","1,30083E+18","01/09/2020 16:00"," cifra casos activos estimados 9 mil 180 segaon ministerio salud ",2,0
"413","1,30082E+18","01/09/2020 15:54"," aoltimas 24 horas detectaron 815 contagios nuevos fallecieron 18 personas mas covid19 ",2,2
"414","1,30082E+18","01/09/2020 15:49","video coprecovid repunte casos coronavirus guatemala podria iniciar red ",1,1
"415","1,30082E+18","01/09/2020 15:41"," aeropuerto internacional aurora aila reactivara operaciones 18 septiembre bajo protocolos sanitarios ",40,15
